|obsid      |start_time         |uvot_expo_uu|uvot_expo_bb|uvot_expo_vv|uvot_expo_w1|uvot_expo_w2|uvot_expo_m2|xrt_expo_wt|xrt_expo_pc|_Search_Offset   |
|00036376027|2014-11-26 06:50:58|   384.66300|   384.64100|   384.63000|   772.60200|  1547.63200|  1137.59300|   18.21600| 4735.34500|2.512 (4C +71.07)|
|00036376036|2015-06-20 06:17:59|   170.53600|   170.55800|   170.55800|   341.53500|   685.54100|   454.28000|    6.06700| 2040.94200|2.515 (4C +71.07)|
|00036376056|2016-01-14 00:15:07|   421.86600|   421.87700|   329.11200|   842.94800|  1518.41700|  1004.48100|    0.07000| 4703.68600|2.622 (4C +71.07)|
|00091891001|2014-05-01 03:05:10|    80.78300|    80.77200|     6.23400|   160.76100|   322.76800|     0.00000|    0.00000|  671.95100|2.641 (4C +71.07)|
|00080399002|2014-01-18 13:29:59|   384.08900|   379.51000|   384.08900|   770.06500|  1540.10800|  1225.26100|    0.00000| 4775.49100|2.721 (4C +71.07)|
|00036376032|2015-03-20 23:18:59|   306.31800|   306.32900|   306.31800|   615.29500|  1229.42000|   921.28200|    6.05400| 3752.78000|2.734 (4C +71.07)|
|00036376012|2011-11-02 20:46:36|     0.00000|     0.00000|     0.00000|  1994.11200|     0.00000|     0.00000|    3.03600| 1990.79500|2.771 (4C +71.07)|
|00091891005|2014-06-28 00:53:59|   444.31800|    37.78800|    37.77700|    75.76300|   150.77600|    74.47200|    0.00000|  846.07100|2.805 (4C +71.07)|
|00036376018|2011-11-10 14:58:00|     0.00000|     0.00000|     0.00000|  1936.77400|     0.00000|     0.00000|    0.00000| 1938.13500|3.004 (4C +71.07)|
|00036376022|2012-01-02 04:16:00|   249.54300|   249.53200|   249.55400|   499.54900|  1000.54200|   622.70900|   10.34400| 2911.29300|3.063 (4C +71.07)|
|00036376044|2015-08-20 18:54:58|   264.31600|   264.32700|   264.34900|   530.22000|  1060.85900|   854.12500|   11.26800| 3299.58900|3.107 (4C +71.07)|
